tool,iteration,duration_total_sec,duration_install_sec,duration_topology_sec,convergence_sec,cpu_min_pct,cpu_max_pct,cpu_avg_pct,mem_min_pct,mem_max_pct,mem_avg_pct,net_rx_mb,net_tx_mb,net_rx_rate_mbps,net_tx_rate_mbps,disk_read_mb,disk_write_mb,ops_count
CloudFormation,2,157.458,86.761,38.637,32.06,0.0,100.0,50.0,11.9,28.1,16.3,1539.04,2.33,9.774,0.015,326.84,5770.54,2
CloudFormation,2,164.773,87.329,43.882,33.562,0.0,100.0,44.8,12.1,26.0,16.3,1538.98,2.24,9.34,0.014,370.27,6274.03,2
CloudFormation,2,156.656,84.327,40.576,31.753,0.0,100.0,49.0,11.6,27.7,16.5,1539.01,2.67,9.824,0.017,324.64,6063.26,2
CloudFormation,2,150.738,85.653,37.107,27.978,0.0,100.0,47.4,11.7,26.8,16.8,1539.11,2.37,10.21,0.016,316.22,5744.89,2
CloudFormation,1,159.839,88.577,40.967,30.295,0.0,100.0,47.8,11.7,27.1,16.2,1539.06,2.45,9.629,0.015,336.48,5710.35,2
CloudFormation,1,150.961,84.132,40.892,25.937,0.0,100.0,46.8,12.1,27.3,15.9,1538.86,2.43,10.194,0.016,316.58,5914.9,2
CloudFormation,2,159.471,86.485,41.893,31.093,0.0,100.0,50.0,11.7,29.0,16.2,1538.91,2.55,9.65,0.016,361.38,5971.08,2
CloudFormation,1,153.825,84.796,40.06,28.969,0.0,100.0,46.2,11.6,26.6,16.4,1538.93,2.55,10.004,0.017,326.33,6012.84,2
CloudFormation,2,160.123,85.738,40.504,33.881,0.0,100.0,48.1,11.9,28.6,16.4,1539.05,2.05,9.612,0.013,266.82,5666.9,2
CloudFormation,1,163.517,88.746,40.279,34.492,0.0,100.0,45.0,12.2,25.6,16.5,1539.03,2.18,9.412,0.013,361.09,5892.71,2
CloudFormation,2,152.504,84.4,42.531,25.573,0.0,100.0,48.3,11.5,27.2,16.0,1538.9,2.26,10.091,0.015,393.0,5984.61,2
CloudFormation,2,158.441,87.881,38.319,32.241,0.0,100.0,48.9,11.6,26.6,16.3,1538.98,2.6,9.713,0.016,330.02,5737.23,2
CloudFormation,1,156.951,86.954,40.111,29.886,0.0,100.0,44.8,12.0,27.1,16.2,1539.0,2.52,9.806,0.016,339.0,5851.05,2
CloudFormation,2,157.627,84.01,42.992,30.625,0.0,100.0,49.2,11.6,25.6,16.0,1539.06,2.08,9.764,0.013,395.5,5919.0,2
CloudFormation,2,156.095,87.983,39.288,28.824,0.0,100.0,48.3,12.0,28.6,16.4,1539.12,2.78,9.86,0.018,321.97,5968.79,2
CloudFormation,1,163.387,88.292,40.79,34.305,0.0,100.0,46.6,11.8,27.3,16.5,1539.08,2.33,9.42,0.014,266.04,5987.3,2
CloudFormation,2,154.147,87.134,42.728,24.285,0.0,100.0,48.5,11.9,28.2,16.3,1539.0,2.3,9.984,0.015,303.92,5869.51,2
CloudFormation,2,156.267,87.086,40.961,28.22,0.0,100.0,47.9,11.4,28.6,16.1,1539.0,2.41,9.849,0.015,329.55,5857.84,2
CloudFormation,2,157.234,87.82,39.423,29.991,0.0,100.0,47.4,11.8,26.1,16.8,1538.95,2.23,9.788,0.014,353.78,5914.61,2
CloudFormation,2,158.294,86.01,40.348,31.936,0.0,100.0,45.9,11.5,27.0,16.2,1538.97,1.91,9.722,0.012,286.99,5786.27,2
CloudFormation,2,159.062,84.788,41.332,32.942,0.0,100.0,45.8,11.8,28.1,16.4,1539.01,2.26,9.676,0.014,345.73,5929.23,2
CloudFormation,2,154.287,87.032,39.838,27.417,0.0,100.0,46.5,11.8,26.7,16.3,1538.99,2.41,9.975,0.016,353.22,5777.3,2
CloudFormation,2,162.151,89.477,42.623,30.051,0.0,100.0,48.6,11.9,28.4,16.5,1539.02,1.91,9.491,0.012,309.53,5912.99,2
CloudFormation,2,160.048,88.052,41.166,30.83,0.0,100.0,47.5,11.7,27.5,16.3,1538.94,2.28,9.615,0.014,385.92,6070.21,2
CloudFormation,2,157.135,90.22,37.128,29.787,0.0,100.0,48.1,11.6,27.2,15.9,1538.99,2.55,9.794,0.016,362.24,5876.53,2
CloudFormation,1,166.066,88.312,43.464,34.29,0.0,100.0,45.6,11.8,27.3,16.2,1539.0,2.52,9.267,0.015,300.95,6011.46,2
CloudFormation,2,163.474,88.186,42.066,33.222,0.0,100.0,46.7,11.6,27.3,16.3,1539.03,2.27,9.415,0.014,314.89,5623.48,2
