tool,iteration,duration_total_sec,duration_install_sec,duration_topology_sec,convergence_sec,cpu_min_pct,cpu_max_pct,cpu_avg_pct,mem_min_pct,mem_max_pct,mem_avg_pct,net_rx_mb,net_tx_mb,net_rx_rate_mbps,net_tx_rate_mbps,disk_read_mb,disk_write_mb,ops_count
Terraform,1,130.297,57.957,29.84,42.5,0.5,100.0,59.9,12.1,21.1,16.7,1492.94,2.41,17.004,0.027,202.54,5544.47,2
Terraform,1,129.09,59.044,29.97,40.076,0.5,100.0,60.3,12.3,23.8,16.8,1492.85,2.03,16.771,0.023,242.01,5406.17,2
Terraform,1,119.063,55.09,29.663,34.31,0.5,100.0,60.2,12.2,24.5,17.2,1492.98,2.64,17.616,0.031,218.84,5405.76,2
Terraform,1,124.338,55.478,29.703,39.157,0.5,100.0,60.2,12.5,22.5,17.3,1492.99,2.55,17.527,0.03,256.02,5413.6,2
Terraform,1,121.974,55.017,29.721,37.236,0.0,100.0,59.6,12.4,23.3,17.2,1526.37,2.71,18.013,0.032,254.17,5418.5,2
Terraform,1,121.548,53.908,29.884,37.756,0.5,100.0,59.9,12.3,23.9,17.0,1492.98,2.51,17.818,0.03,265.54,5408.5,2
Terraform,2,126.093,53.386,29.674,43.033,0.5,100.0,61.6,12.4,23.2,17.0,1466.45,2.33,17.655,0.028,233.99,5336.97,2
Terraform,2,122.612,52.888,29.268,40.456,1.0,100.0,61.9,12.4,23.2,16.9,1492.95,2.51,18.172,0.031,183.82,5403.53,2
Terraform,2,122.146,53.29,29.346,39.51,1.0,100.0,61.7,12.4,22.7,16.9,1492.85,2.1,18.065,0.025,195.22,5404.48,2
Terraform,2,121.681,54.609,29.549,37.523,0.5,100.0,60.6,12.0,23.9,16.9,1492.97,2.51,17.74,0.03,251.03,5415.43,2
Terraform,2,121.49,51.262,29.228,41.0,1.5,100.0,63.3,12.3,22.7,17.1,1492.83,2.22,18.547,0.028,195.9,5405.92,2
Terraform,1,126.321,58.155,28.927,39.239,1.0,100.0,61.3,12.6,24.3,16.9,1502.65,2.29,11.895,0.018,219.31,5528.48,2
Terraform,2,114.574,53.054,29.723,31.797,0.5,100.0,59.0,12.1,21.9,17.0,1505.03,2.49,13.136,0.022,222.49,5314.9,2
Terraform,2,118.711,55.095,31.055,32.561,1.0,100.0,61.3,12.4,22.3,16.8,1481.78,2.58,12.482,0.022,199.69,5435.63,2
Terraform,2,126.104,55.799,31.426,38.879,0.5,100.0,63.2,12.6,22.6,16.7,1486.31,2.7,11.786,0.021,206.62,5735.74,2
Terraform,2,128.565,55.538,34.338,38.689,0.5,100.0,63.8,12.3,25.1,17.0,1524.02,2.63,11.854,0.02,176.99,5439.36,2
Terraform,2,122.018,58.178,29.221,34.619,0.5,100.0,61.5,11.9,23.3,17.4,1476.71,2.24,12.102,0.018,227.4,5423.28,2
Terraform,1,117.817,50.037,30.554,37.226,0.5,100.0,59.7,12.7,23.3,16.9,1505.75,2.33,12.78,0.02,234.58,5373.24,2
Terraform,2,125.351,54.265,34.557,36.529,0.5,100.0,61.4,12.7,22.9,16.8,1527.1,2.17,12.183,0.017,214.17,5637.06,2
Terraform,2,123.007,50.44,31.831,40.736,0.5,100.0,61.0,12.0,23.4,17.4,1516.81,2.76,12.331,0.022,277.8,5233.3,2
Terraform,1,124.495,53.501,31.821,39.173,0.0,100.0,59.9,12.4,24.2,17.1,1519.82,2.76,12.208,0.022,255.03,5308.58,2
Terraform,2,121.465,47.867,27.927,45.671,0.0,100.0,61.8,12.4,22.9,16.9,1497.93,2.66,12.332,0.022,266.12,5396.52,2
Terraform,2,124.116,51.527,32.86,39.729,0.5,100.0,60.2,12.1,23.2,17.0,1494.81,2.63,12.044,0.021,192.92,5406.57,2
Terraform,1,141.655,60.502,36.401,44.752,1.5,100.0,60.8,12.3,21.5,17.0,1481.87,2.38,10.461,0.017,230.72,5376.67,2
Terraform,2,119.141,55.446,31.141,32.554,0.5,100.0,59.4,12.5,25.1,17.4,1511.29,2.98,12.685,0.025,200.82,5514.71,2
Terraform,2,127.29,58.598,27.232,41.46,1.0,100.0,62.1,12.4,22.4,16.5,1514.06,2.31,11.895,0.018,199.37,5583.38,2
Terraform,1,124.13,51.568,31.233,41.329,0.0,100.0,59.3,12.5,26.6,17.2,1521.07,2.46,12.254,0.02,239.91,5385.03,2
Terraform,2,118.352,56.156,29.926,32.27,1.0,100.0,63.3,12.8,24.0,17.6,1513.03,2.52,12.784,0.021,226.82,5472.51,2
Terraform,2,134.178,52.062,37.115,45.001,1.0,100.0,60.0,12.3,25.1,16.7,1480.33,2.64,11.033,0.02,272.7,5604.79,2
Terraform,1,130.241,52.076,36.96,41.205,1.0,100.0,60.0,12.5,23.0,17.2,1477.2,2.86,11.342,0.022,209.51,5366.76,2
Terraform,1,125.775,53.84,29.893,42.042,0.5,100.0,61.1,12.3,22.0,17.1,1498.93,2.83,11.918,0.023,240.15,5344.97,2
Terraform,2,125.197,53.607,33.151,38.439,1.0,100.0,61.5,12.6,23.2,17.0,1487.63,2.67,11.882,0.021,230.69,5550.25,2
Terraform,1,118.35,54.592,30.279,33.479,0.5,100.0,63.4,12.1,20.9,16.8,1488.65,2.02,12.578,0.017,271.26,5501.72,2
Terraform,2,118.775,54.54,27.67,36.565,0.5,100.0,62.4,12.8,21.0,16.8,1520.84,2.88,12.804,0.024,243.43,5485.33,2
Terraform,1,125.882,54.65,27.232,44.0,0.5,100.0,62.2,12.2,21.7,17.1,1491.17,2.59,11.846,0.021,243.18,5544.39,2
Terraform,1,119.069,51.532,27.811,39.726,1.5,100.0,59.9,12.3,22.4,17.1,1477.2,2.11,12.406,0.018,218.83,5472.77,2
Terraform,1,123.15,51.971,30.547,40.632,1.5,100.0,59.4,12.4,24.7,17.1,1507.68,2.65,12.243,0.022,221.78,5659.26,2
Terraform,2,113.504,50.472,27.232,35.8,0.5,100.0,61.7,12.1,21.2,17.2,1476.66,2.75,13.01,0.024,207.1,5582.12,2
Terraform,1,110.664,52.916,27.232,30.516,1.0,100.0,60.8,12.2,21.7,17.0,1507.63,2.29,13.623,0.021,187.68,5503.72,2
Terraform,1,123.621,55.539,31.011,37.071,0.5,100.0,63.3,12.4,24.1,17.2,1474.27,2.2,11.926,0.018,218.1,5379.28,2
